Branche ,Date, Committer, #Files ,Cov Lines ,Tot lines ,Percentage ,Url ,Local ref
master ,Mon Jun 01 00:00:00 CEST 2015, felipevolpone, 21 ,1790 ,1874 ,95.52 ,https://coveralls.io/builds/2701764 ,99
master ,Sun Jun 14 00:00:00 CEST 2015, Laharah, 21 ,1786 ,1870 ,95.51 ,https://coveralls.io/builds/2816034 ,00
master ,Mon Jun 15 00:00:00 CEST 2015, gwelymernans, 21 ,1786 ,1870 ,95.51 ,https://coveralls.io/builds/2816095 ,01
master ,Tue Jun 16 00:00:00 CEST 2015, hayd, 21 ,1786 ,1870 ,95.51 ,https://coveralls.io/builds/2825367 ,02
master ,Tue Jun 16 00:00:00 CEST 2015, hayd, 21 ,1783 ,1876 ,95.04 ,https://coveralls.io/builds/2834683 ,03
master ,Tue Jun 16 00:00:00 CEST 2015, hayd, 21 ,1797 ,1876 ,95.79 ,https://coveralls.io/builds/2834695 ,04
master ,Wed Jun 17 00:00:00 CEST 2015, gwelymernans, 21 ,1786 ,1870 ,95.51 ,https://coveralls.io/builds/2835520 ,05
master ,Wed Jun 17 00:00:00 CEST 2015, gwelymernans, 21 ,1797 ,1876 ,95.79 ,https://coveralls.io/builds/2842375 ,06
master ,Wed Jun 17 00:00:00 CEST 2015, hayd, 21 ,1797 ,1876 ,95.79 ,https://coveralls.io/builds/2843912 ,07
master ,Wed Jun 17 00:00:00 CEST 2015, gwelymernans, 21 ,1797 ,1876 ,95.79 ,https://coveralls.io/builds/2843921 ,08
master ,Tue Jun 30 00:00:00 CEST 2015, JuhaniImberg, 21 ,1799 ,1878 ,95.79 ,https://coveralls.io/builds/2939124 ,09
master ,Tue Jun 30 00:00:00 CEST 2015, gwelymernans, 21 ,1799 ,1878 ,95.79 ,https://coveralls.io/builds/2945880 ,10
master ,Tue Jun 30 00:00:00 CEST 2015, gwelymernans, 21 ,1784 ,1877 ,95.05 ,https://coveralls.io/builds/2947096 ,13
master ,Wed Jul 01 00:00:00 CEST 2015, gwelymernans, 21 ,1799 ,1878 ,95.79 ,https://coveralls.io/builds/2946947 ,11
v0.2.1 ,Wed Jul 01 00:00:00 CEST 2015, gwelymernans, 21 ,1799 ,1878 ,95.79 ,https://coveralls.io/builds/2946948 ,12
master ,Wed Jul 01 00:00:00 CEST 2015, JuhaniImberg, 21 ,1798 ,1877 ,95.79 ,https://coveralls.io/builds/2947680 ,14
master ,Wed Jul 01 00:00:00 CEST 2015, gwelymernans, 21 ,1798 ,1877 ,95.79 ,https://coveralls.io/builds/2955782 ,15
master ,Thu Jul 02 00:00:00 CEST 2015, gwelymernans, 21 ,1798 ,1877 ,95.79 ,https://coveralls.io/builds/2964313 ,16
master ,Thu Jul 02 00:00:00 CEST 2015, gwelymernans, 21 ,1798 ,1877 ,95.79 ,https://coveralls.io/builds/2964415 ,17
